Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,G Protein-Coupled Acetylcholine Receptor Signaling Pathway (GO:0007213),2/17,0.00020167031602328324,0.0288343115018992,0,0,115.71014492753623,984.5633090082882,CHRM3;GNAQ
GO_Biological_Process_2023,Acetylcholine Receptor Signaling Pathway (GO:0095500),2/22,0.000341234455643778,0.0288343115018992,0,0,86.76086956521739,692.6068823488023,CHRM3;GNAQ
GO_Biological_Process_2023,Adenylate Cyclase-Inhibiting G Protein-Coupled Receptor Signaling Pathway (GO:0007193),2/52,0.001914326921873,0.0659952567542592,0,0,34.65217391304348,216.8667907992902,CHRM3;GNAI1
GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),5/938,0.0054475115143727,0.0659952567542592,0,0,5.102357984994641,26.596532749032104,MEIS1;NRIP1;ERG;MAML3;MED12L
GO_Biological_Process_2023,Positive Regulation Of Gap Junction Assembly (GO:1903598),1/5,0.0062349390704731,0.0659952567542592,0,0,208.03125,1056.2966607689368,CNTNAP2
GO_Biological_Process_2023,Renal Filtration Cell Differentiation (GO:0061318),1/5,0.0062349390704731,0.0659952567542592,0,0,208.03125,1056.2966607689368,PROM1
GO_Biological_Process_2023,Positive Regulation Of Animal Organ Morphogenesis (GO:0110110),1/5,0.0062349390704731,0.0659952567542592,0,0,208.03125,1056.2966607689368,CD34
GO_Biological_Process_2023,Glomerular Epithelial Cell Differentiation (GO:0072311),1/5,0.0062349390704731,0.0659952567542592,0,0,208.03125,1056.2966607689368,PROM1
GO_Biological_Process_2023,Glomerulus Vasculature Development (GO:0072012),1/5,0.0062349390704731,0.0659952567542592,0,0,208.03125,1056.2966607689368,CD34
GO_Biological_Process_2023,Positive Regulation Of Transcription Of Notch Receptor Target (GO:0007221),1/5,0.0062349390704731,0.0659952567542592,0,0,208.03125,1056.2966607689368,MAML3
GO_Biological_Process_2023,Positive Regulation Of Epithelial Cell Differentiation Involved In Kidney Development (GO:2000698),1/5,0.0062349390704731,0.0659952567542592,0,0,208.03125,1056.2966607689368,PROM1
GO_Biological_Process_2023,Bradykinin Catabolic Process (GO:0010815),1/5,0.0062349390704731,0.0659952567542592,0,0,208.03125,1056.2966607689368,MME
GO_Biological_Process_2023,Hemopoiesis (GO:0030097),2/101,0.0070228905616579,0.0659952567542592,0,0,17.458058849363198,86.56718816669556,MEIS1;CD34
GO_Biological_Process_2023,Phospholipase C-activating Dopamine Receptor Signaling Pathway (GO:0060158),1/6,0.007477446810139,0.0659952567542592,0,0,166.41666666666666,814.7533474976135,GNAQ
GO_Biological_Process_2023,Vascular Wound Healing (GO:0061042),1/6,0.007477446810139,0.0659952567542592,0,0,166.41666666666666,814.7533474976135,CD34
GO_Biological_Process_2023,Regulation Of Protein Localization To Cell Cortex (GO:1904776),1/7,0.0087184638276748,0.0659952567542592,0,0,138.67361111111111,657.6335609979999,GNAI1
GO_Biological_Process_2023,Adenylate Cyclase-Inhibiting G Protein-Coupled Acetylcholine Receptor Signaling Pathway (GO:0007197),1/7,0.0087184638276748,0.0659952567542592,0,0,138.67361111111111,657.6335609979999,CHRM3
GO_Biological_Process_2023,"Phototransduction, Visible Light (GO:0007603)",1/8,0.0099579917015561,0.0659952567542592,0,0,118.85714285714286,547.8577209909951,GNAQ
GO_Biological_Process_2023,Regulation Of Gap Junction Assembly (GO:1903596),1/8,0.0099579917015561,0.0659952567542592,0,0,118.85714285714286,547.8577209909951,CNTNAP2
GO_Biological_Process_2023,Regulation Of Nephron Tubule Epithelial Cell Differentiation (GO:0072182),1/8,0.0099579917015561,0.0659952567542592,0,0,118.85714285714286,547.8577209909951,PROM1
GO_Biological_Process_2023,Neuronal Ion Channel Clustering (GO:0045161),1/8,0.0099579917015561,0.0659952567542592,0,0,118.85714285714286,547.8577209909951,CNTNAP2
GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase II (GO:0006357),7/2028,0.0101557528357348,0.0659952567542592,0,0,3.454780361757106,15.856457082953613,MEIS1;DACH1;NRIP1;RFX2;ERG;MAML3;MED12L
GO_Biological_Process_2023,Negative Regulation Of Transcription By Competitive Promoter Binding (GO:0010944),1/9,0.0111960320481715,0.0659952567542592,0,0,103.99479166666669,467.1649710127919,DACH1
GO_Biological_Process_2023,Positive Regulation Of Vasculogenesis (GO:2001214),1/9,0.0111960320481715,0.0659952567542592,0,0,103.99479166666669,467.1649710127919,CD34
GO_Biological_Process_2023,Regulation Of Transmembrane Transporter Activity (GO:0022898),1/9,0.0111960320481715,0.0659952567542592,0,0,103.99479166666669,467.1649710127919,CHRM3
GO_Biological_Process_2023,Response To Forskolin (GO:1904321),1/10,0.0124325865055395,0.0659952567542592,0,0,92.4351851851852,405.55330287566494,GNAI1
GO_Biological_Process_2023,Angiogenesis Involved In Wound Healing (GO:0060055),1/10,0.0124325865055395,0.0659952567542592,0,0,92.4351851851852,405.55330287566494,CD34
GO_Biological_Process_2023,Cellular Response To UV-A (GO:0071492),1/10,0.0124325865055395,0.0659952567542592,0,0,92.4351851851852,405.55330287566494,MME
GO_Biological_Process_2023,Cellular Response To Forskolin (GO:1904322),1/10,0.0124325865055395,0.0659952567542592,0,0,92.4351851851852,405.55330287566494,GNAI1
GO_Biological_Process_2023,Hematopoietic Stem Cell Proliferation (GO:0071425),1/10,0.0124325865055395,0.0659952567542592,0,0,92.4351851851852,405.55330287566494,CD34
GO_Biological_Process_2023,Melanocyte Differentiation (GO:0030318),1/11,0.0136676567242548,0.0659952567542592,0,0,83.1875,357.1008995813401,LRMDA
GO_Biological_Process_2023,Cellular Response To UV-B (GO:0071493),1/11,0.0136676567242548,0.0659952567542592,0,0,83.1875,357.1008995813401,MME
GO_Biological_Process_2023,Cellular Response To Acetylcholine (GO:1905145),1/11,0.0136676567242548,0.0659952567542592,0,0,83.1875,357.1008995813401,CHRM3
GO_Biological_Process_2023,Podocyte Differentiation (GO:0072112),1/11,0.0136676567242548,0.0659952567542592,0,0,83.1875,357.1008995813401,PROM1
GO_Biological_Process_2023,Regulation Of Cell Activation (GO:0050865),1/11,0.0136676567242548,0.0659952567542592,0,0,83.1875,357.1008995813401,GNAQ
GO_Biological_Process_2023,Eye Photoreceptor Cell Differentiation (GO:0001754),1/12,0.0149012443701484,0.0680624405014888,0,0,75.62121212121212,318.08630270790064,PROM1
GO_Biological_Process_2023,Endothelium Development (GO:0003158),1/12,0.0149012443701484,0.0680624405014888,0,0,75.62121212121212,318.08630270790064,CD34
GO_Biological_Process_2023,Cellular Response To Organic Cyclic Compound (GO:0071407),2/152,0.0153516226286872,0.0681634084330872,0,0,11.492753623188406,47.99987743113573,NRIP1;GNAI1
GO_Biological_Process_2023,Response To UV-A (GO:0070141),1/13,0.016133351108423,0.0681634084330872,0,0,69.31597222222223,286.05777422638903,MME
GO_Biological_Process_2023,Regulation Of Vasculogenesis (GO:2001212),1/13,0.016133351108423,0.0681634084330872,0,0,69.31597222222223,286.05777422638903,CD34
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),5/1243,0.0172338905472759,0.0704764699582814,0,0,3.783723747980614,15.365238457164097,MEIS1;NRIP1;ERG;MAML3;MED12L
GO_Biological_Process_2023,Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),2/163,0.0175148623564959,0.0704764699582814,0,0,10.70159330272752,43.28479308666137,GNAQ;GNAI1
GO_Biological_Process_2023,Amyloid-Beta Metabolic Process (GO:0050435),1/15,0.0185931285667873,0.0720037942369649,0,0,59.407738095238095,236.7376500104764,MME
GO_Biological_Process_2023,Brain Development (GO:0007420),2/169,0.0187465499788547,0.0720037942369649,0,0,10.313980734183806,41.01607693200061,CNTNAP2;MEIS1
GO_Biological_Process_2023,Response To UV-B (GO:0010224),1/16,0.0198208026407264,0.0744381254729504,0,0,55.44444444444444,217.3989559937,MME
GO_Biological_Process_2023,Detection Of Visible Light (GO:0009584),1/17,0.0210470025189844,0.0773248570806168,0,0,51.9765625,200.68135849118187,GNAQ
GO_Biological_Process_2023,Regulation Of cAMP-mediated Signaling (GO:0043949),1/18,0.0222717298790694,0.0784150489492236,0,0,48.91666666666666,186.10038260880103,GNAI1
GO_Biological_Process_2023,Endothelial Cell Proliferation (GO:0001935),1/18,0.0222717298790694,0.0784150489492236,0,0,48.91666666666666,186.10038260880103,CD34
GO_Biological_Process_2023,Regulation Of Smooth Muscle Contraction (GO:0006940),1/20,0.0247167737784927,0.0803295147801013,0,0,43.76315789473684,161.93563879493826,CHRM3
GO_Biological_Process_2023,Regulation Of Spindle Organization (GO:0090224),1/20,0.0247167737784927,0.0803295147801013,0,0,43.76315789473684,161.93563879493826,GNAI1
GO_Biological_Process_2023,Cellular Response To Estradiol Stimulus (GO:0071392),1/20,0.0247167737784927,0.0803295147801013,0,0,43.76315789473684,161.93563879493826,NRIP1
GO_Biological_Process_2023,Sensory Perception Of Pain (GO:0019233),1/20,0.0247167737784927,0.0803295147801013,0,0,43.76315789473684,161.93563879493826,MME
GO_Biological_Process_2023,Peptide Catabolic Process (GO:0043171),1/21,0.0259370936730085,0.0827050722780838,0,0,41.57291666666666,151.8276651730302,MME
GO_Biological_Process_2023,Negative Regulation Of Myeloid Cell Differentiation (GO:0045638),1/22,0.0271559477765973,0.084056733628372,0,0,39.59126984126984,142.77242140898989,MEIS1
GO_Biological_Process_2023,Regulation Of Canonical Wnt Signaling Pathway (GO:0060828),2/207,0.0273557417133755,0.084056733628372,0,0,8.386002120890774,30.179786263761603,GNAQ;RNF220
GO_Biological_Process_2023,Regulation Of Myeloid Cell Differentiation (GO:0045637),1/26,0.0320167398038226,0.0935930171065683,0,0,33.25,114.42975510355669,MEIS1
GO_Biological_Process_2023,Regulation Of Vasoconstriction (GO:0019229),1/26,0.0320167398038226,0.0935930171065683,0,0,33.25,114.42975510355669,CHRM3
GO_Biological_Process_2023,Cellular Response To Lipid (GO:0071396),2/228,0.0326790142556474,0.0935930171065683,0,0,7.598691804540207,25.99529314898213,NRIP1;GNAI1
GO_Biological_Process_2023,Activation Of Phospholipase C Activity (GO:0007202),1/27,0.0332282900970065,0.0935930171065683,0,0,31.96955128205128,108.83565874121032,GNAQ
