Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Apoptotic Cell Clearance (GO:0043277),2/28,0.00014602284933772086,0.0211733131539695,0,0,139.5874125874126,1232.8007746388705,FCN1;RARA
GO_Biological_Process_2023,Protein Homooligomerization (GO:0051260),2/129,0.0030734805395777,0.0407450660471654,0,0,28.43235504652828,164.4795997390193,STEAP4;ALOX5AP
GO_Biological_Process_2023,Positive Regulation Of T-helper 2 Cell Differentiation (GO:0045630),1/5,0.0032460508750897,0.0407450660471654,0,0,416.3125,2385.6022367218384,RARA
GO_Biological_Process_2023,"Negative Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Nonsense-Mediated Decay (GO:2000623)",1/5,0.0032460508750897,0.0407450660471654,0,0,416.3125,2385.6022367218384,DHX34
GO_Biological_Process_2023,Positive Regulation Of Cell Population Proliferation (GO:0008284),3/483,0.0033419851004628,0.0407450660471654,0,0,12.191875,69.50819957523493,HCK;CXCR2;RARA
GO_Biological_Process_2023,Copper Ion Import (GO:0015677),1/6,0.0038940964853966,0.0407450660471654,0,0,333.03333333333336,1847.7667100463036,STEAP4
GO_Biological_Process_2023,Positive Regulation Of Interleukin-5 Production (GO:0032754),1/6,0.0038940964853966,0.0407450660471654,0,0,333.03333333333336,1847.7667100463036,RARA
GO_Biological_Process_2023,Regulation Of T-helper 2 Cell Differentiation (GO:0045628),1/7,0.0045417536091676,0.0407450660471654,0,0,277.5138888888889,1497.032601111507,RARA
GO_Biological_Process_2023,Positive Regulation Of Actin Cytoskeleton Reorganization (GO:2000251),1/8,0.0051890223794998,0.0407450660471654,0,0,237.8571428571429,1251.416370420653,HCK
GO_Biological_Process_2023,"Complement Activation, Lectin Pathway (GO:0001867)",1/8,0.0051890223794998,0.0407450660471654,0,0,237.8571428571429,1251.416370420653,FCN1
