Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),4/938,0.0012171207807691,0.0356425009121004,0,0,11.657999388192108,78.23994920568406,RFX3;SSBP2;RUNX1;ATAD2B
GO_Biological_Process_2023,Regulation Of Nucleic Acid-Templated Transcription (GO:1903506),3/452,0.0016527320052062,0.0356425009121004,0,0,16.319599109131403,104.5323459489144,RFX3;SSBP2;TRIM22
GO_Biological_Process_2023,Positive Regulation Of Granulocyte Differentiation (GO:0030854),1/5,0.0027472053583369,0.0356425009121004,0,0,499.625,2946.374119506432,RUNX1
GO_Biological_Process_2023,Peripheral Nervous System Neuron Development (GO:0048935),1/5,0.0027472053583369,0.0356425009121004,0,0,499.625,2946.374119506432,RUNX1
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),4/1243,0.0034417341966802,0.0356425009121004,0,0,8.647526807333103,49.04686793223964,RFX3;SSBP2;RUNX1;ATAD2B
GO_Biological_Process_2023,"Regulation Of CD8-positive, Alpha-Beta T Cell Differentiation (GO:0043376)",1/7,0.0038441720045859,0.0356425009121004,0,0,333.05,1852.1566750462316,RUNX1
GO_Biological_Process_2023,Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123),2/175,0.0039752111647778,0.0356425009121004,0,0,25.45407835581246,140.70193389618012,PELI2;TRIM22
GO_Biological_Process_2023,"Negative Regulation Of Retrograde Protein Transport, ER To Cytosol (GO:1904153)",1/8,0.004392244396163,0.0356425009121004,0,0,285.45714285714286,1549.43708775113,UBAC2
GO_Biological_Process_2023,Negative Regulation Of Alpha-Beta T Cell Differentiation (GO:0046639),1/8,0.004392244396163,0.0356425009121004,0,0,285.45714285714286,1549.43708775113,RUNX1
GO_Biological_Process_2023,"Positive Regulation Of CD8-positive, Alpha-Beta T Cell Activation (GO:2001187)",1/8,0.004392244396163,0.0356425009121004,0,0,285.45714285714286,1549.43708775113,RUNX1
GO_Biological_Process_2023,Regulation Of Type B Pancreatic Cell Development (GO:2000074),1/8,0.004392244396163,0.0356425009121004,0,0,285.45714285714286,1549.43708775113,RFX3
GO_Biological_Process_2023,Epithelial Cilium Movement Involved In Determination Of Left/Right Asymmetry (GO:0060287),1/9,0.004940042922945,0.0356425009121004,0,0,249.7625,1326.3340991921912,RFX3
GO_Biological_Process_2023,Regulation Of Granulocyte Differentiation (GO:0030852),1/9,0.004940042922945,0.0356425009121004,0,0,249.7625,1326.3340991921912,RUNX1
GO_Biological_Process_2023,Negative Regulation Of Protein Exit From Endoplasmic Reticulum (GO:0070862),1/9,0.004940042922945,0.0356425009121004,0,0,249.7625,1326.3340991921912,UBAC2
GO_Biological_Process_2023,Mitochondrial Protein Processing (GO:0034982),1/10,0.0054875676690229,0.0356425009121004,0,0,222.0,1155.5699775561973,IMMP2L
GO_Biological_Process_2023,Hematopoietic Stem Cell Proliferation (GO:0071425),1/10,0.0054875676690229,0.0356425009121004,0,0,222.0,1155.5699775561973,RUNX1
GO_Biological_Process_2023,"Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043370)",1/11,0.0060348187277604,0.0356425009121004,0,0,199.79,1020.9687483548148,RUNX1
GO_Biological_Process_2023,"Negative Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000515)",1/11,0.0060348187277604,0.0356425009121004,0,0,199.79,1020.9687483548148,RUNX1
GO_Biological_Process_2023,Protein Polyubiquitination (GO:0000209),2/226,0.0065376151757652,0.0356425009121004,0,0,19.60813492063492,98.6325036460706,PELI2;TRIM22
GO_Biological_Process_2023,"Regulation Of Retrograde Protein Transport, ER To Cytosol (GO:1904152)",1/12,0.0065817961978748,0.0356425009121004,0,0,181.61818181818185,912.3494182081016,UBAC2
GO_Biological_Process_2023,Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),2/232,0.006877754345955,0.0356425009121004,0,0,19.090821256038648,95.0620396785657,PELI2;TRIM22
GO_Biological_Process_2023,Positive Regulation Of Alpha-Beta T Cell Differentiation (GO:0046638),1/13,0.00712850018242,0.0356425009121004,0,0,166.475,822.994869532877,RUNX1
GO_Biological_Process_2023,Signal Peptide Processing (GO:0006465),1/13,0.00712850018242,0.0356425009121004,0,0,166.475,822.994869532877,IMMP2L
GO_Biological_Process_2023,Positive Regulation Of Collagen Biosynthetic Process (GO:0032967),1/15,0.0082210881236714,0.0370292548773069,0,0,142.67857142857142,685.0073410932765,RUNX1
GO_Biological_Process_2023,Protein Localization To Endoplasmic Reticulum (GO:0070972),1/16,0.0087669723009575,0.0370292548773069,0,0,133.16,630.7474630602054,UBAC2
GO_Biological_Process_2023,Positive Regulation Of Collagen Metabolic Process (GO:0010714),1/16,0.0087669723009575,0.0370292548773069,0,0,133.16,630.7474630602054,RUNX1
GO_Biological_Process_2023,Regulation Of Plasminogen Activation (GO:0010755),1/16,0.0087669723009575,0.0370292548773069,0,0,133.16,630.7474630602054,RUNX1
GO_Biological_Process_2023,Regulation Of Collagen Biosynthetic Process (GO:0032965),1/18,0.0098579216348164,0.0370292548773069,0,0,117.48235294117649,542.7073703814344,RUNX1
GO_Biological_Process_2023,Positive Regulation Of Extracellular Matrix Organization (GO:1903055),1/18,0.0098579216348164,0.0370292548773069,0,0,117.48235294117649,542.7073703814344,RUNX1
GO_Biological_Process_2023,Regulation Of Tissue Remodeling (GO:0034103),1/19,0.0104029870187894,0.0370292548773069,0,0,110.95,506.5602322657193,RUNX1
GO_Biological_Process_2023,Epithelial Cilium Movement Involved In Extracellular Fluid Movement (GO:0003351),1/20,0.0109477797028559,0.0370292548773069,0,0,105.10526315789474,474.5101770765117,RFX3
GO_Biological_Process_2023,Cilium-Dependent Cell Motility (GO:0060285),1/20,0.0109477797028559,0.0370292548773069,0,0,105.10526315789474,474.5101770765117,RFX3
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Cell Proliferation (GO:0060043),1/20,0.0109477797028559,0.0370292548773069,0,0,105.10526315789474,474.5101770765117,RUNX1
GO_Biological_Process_2023,Positive Regulation Of Epithelial Cell Differentiation (GO:0030858),1/20,0.0109477797028559,0.0370292548773069,0,0,105.10526315789474,474.5101770765117,RFX3
GO_Biological_Process_2023,Modulation By Symbiont Of Entry Into Host (GO:0052372),1/21,0.0114922998030339,0.0377604136385402,0,0,99.845,445.9155629250324,TRIM22
GO_Biological_Process_2023,Positive Regulation Of Receptor Internalization (GO:0002092),1/22,0.0120365474388125,0.0384500820962067,0,0,95.08571428571427,420.260566245477,TBC1D5
GO_Biological_Process_2023,Regulation Of Extracellular Matrix Organization (GO:1903053),1/23,0.0125805227255512,0.039101624687524,0,0,90.75909090909092,397.1259752205777,RUNX1
GO_Biological_Process_2023,Regulation Of Viral Life Cycle (GO:1903900),1/24,0.0131242257813257,0.0392945130822327,0,0,86.80869565217391,376.1677267870623,TRIM22
GO_Biological_Process_2023,Regulation Of Protein Processing (GO:0070613),1/25,0.0136676567242548,0.0392945130822327,0,0,83.1875,357.1008995813401,RUNX1
GO_Biological_Process_2023,Positive Regulation Of Interleukin-2 Production (GO:0032743),1/25,0.0136676567242548,0.0392945130822327,0,0,83.1875,357.1008995813401,RUNX1
GO_Biological_Process_2023,Positive Regulation Of Defense Response To Virus By Host (GO:0002230),1/28,0.0152963180805092,0.0429043068111844,0,0,73.93333333333334,309.05191525436794,TRIM22
GO_Biological_Process_2023,Regulation Of DNA-templated Transcription (GO:0006355),4/1922,0.0161484027684471,0.044215864723129,0,0,5.383882019961269,22.213542599538258,RFX3;SSBP2;TRIM22;RUNX1
GO_Biological_Process_2023,Positive Regulation Of Cell Development (GO:0010720),1/35,0.0190870263243922,0.050159094957557,0,0,58.69117647058823,232.34348501767585,RFX3
GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase II (GO:0006357),4/2028,0.0193999411662313,0.050159094957557,0,0,5.071993224167137,19.99625845199081,RFX3;SSBP2;RUNX1;ATAD2B
