Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Tongue Development (GO:0043586),1/5,0.0032460508750897,0.0480128238683434,0,0,416.3125,2385.6022367218384,SIX4
GO_Biological_Process_2023,Positive Regulation Of Animal Organ Morphogenesis (GO:0110110),1/5,0.0032460508750897,0.0480128238683434,0,0,416.3125,2385.6022367218384,SIX4
GO_Biological_Process_2023,Nose Development (GO:0043584),1/6,0.0038940964853966,0.0480128238683434,0,0,333.03333333333336,1847.7667100463036,SIX4
GO_Biological_Process_2023,Skeletal Muscle Cell Differentiation (GO:0035914),1/6,0.0038940964853966,0.0480128238683434,0,0,333.03333333333336,1847.7667100463036,SIX4
GO_Biological_Process_2023,Protein Retention In ER Lumen (GO:0006621),1/7,0.0045417536091676,0.0480128238683434,0,0,277.5138888888889,1497.032601111507,RER1
GO_Biological_Process_2023,Kidney Mesenchyme Development (GO:0072074),1/7,0.0045417536091676,0.0480128238683434,0,0,277.5138888888889,1497.032601111507,SIX4
GO_Biological_Process_2023,Positive Regulation Of Epithelial Tube Formation (GO:1905278),1/7,0.0045417536091676,0.0480128238683434,0,0,277.5138888888889,1497.032601111507,SIX4
GO_Biological_Process_2023,Metanephric Mesenchyme Development (GO:0072075),1/10,0.006482395492037,0.0522992793966355,0,0,184.9814814814815,932.059746399125,SIX4
GO_Biological_Process_2023,Maintenance Of Protein Localization In Endoplasmic Reticulum (GO:0035437),1/11,0.00712850018242,0.0522992793966355,0,0,166.475,822.994869532877,RER1
GO_Biological_Process_2023,Positive Regulation Of Branching Involved In Ureteric Bud Morphogenesis (GO:0090190),1/11,0.00712850018242,0.0522992793966355,0,0,166.475,822.994869532877,SIX4
GO_Biological_Process_2023,Lipid Droplet Formation (GO:0140042),1/12,0.0077742172076079,0.0522992793966355,0,0,151.33333333333334,735.0172993440868,CDS1
GO_Biological_Process_2023,Regulation Of Branching Involved In Ureteric Bud Morphogenesis (GO:0090189),1/14,0.0090644890278939,0.0558976823386791,0,0,128.03846153846155,602.2149225510485,SIX4
GO_Biological_Process_2023,Pharyngeal System Development (GO:0060037),1/16,0.0103532125188836,0.0574259204802198,0,0,110.95555555555556,507.11775303850175,SIX4
GO_Biological_Process_2023,Regulation Of Establishment Of Cell Polarity (GO:2000114),1/17,0.0109969941425308,0.0574259204802198,0,0,104.015625,469.12433437564215,PLEKHG3
GO_Biological_Process_2023,Regulation Of Establishment Or Maintenance Of Cell Polarity (GO:0032878),1/18,0.011640389286531,0.0574259204802198,0,0,97.8921568627451,435.94063546940737,PLEKHG3
GO_Biological_Process_2023,Positive Regulation Of Morphogenesis Of An Epithelium (GO:1905332),1/23,0.0148515749863377,0.0658680592368909,0,0,75.625,318.3547328251434,SIX4
