Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Monoatomic Anion Transport (GO:0044070),1/5,0.0024977078641967,0.0436779492870838,0,0,555.1666666666666,3326.7706415121643,ATP8B1
GO_Biological_Process_2023,Regulation Of Hepatocyte Proliferation (GO:2000345),1/5,0.0024977078641967,0.0436779492870838,0,0,555.1666666666666,3326.7706415121643,HPN
GO_Biological_Process_2023,Positive Regulation Of Hormone Metabolic Process (GO:0032352),1/6,0.0029965781728721,0.0436779492870838,0,0,444.1111111111111,2580.4117942926405,HPN
GO_Biological_Process_2023,Maintenance Of Protein Location In Extracellular Region (GO:0071694),1/6,0.0029965781728721,0.0436779492870838,0,0,444.1111111111111,2580.4117942926405,FBN1
GO_Biological_Process_2023,Positive Regulation Of Plasminogen Activation (GO:0010756),1/7,0.0034952242970889,0.0436779492870838,0,0,370.0740740740741,2093.271349114512,HPN
GO_Biological_Process_2023,Detection Of Mechanical Stimulus Involved In Sensory Perception Of Sound (GO:0050910),1/8,0.0039936462613403,0.0436779492870838,0,0,317.1904761904762,1751.8590547314027,HPN
GO_Biological_Process_2023,Regulation Of Organ Growth (GO:0046620),1/8,0.0039936462613403,0.0436779492870838,0,0,317.1904761904762,1751.8590547314027,WWC1
GO_Biological_Process_2023,Apical Protein Localization (GO:0045176),1/9,0.0044918441075108,0.0436779492870838,0,0,277.52777777777777,1500.1741678966396,ATP8B1
GO_Biological_Process_2023,Embryonic Eye Morphogenesis (GO:0048048),1/9,0.0044918441075108,0.0436779492870838,0,0,277.52777777777777,1500.1741678966396,FBN1
GO_Biological_Process_2023,Sequestering Of Extracellular Ligand From Receptor (GO:0035581),1/9,0.0044918441075108,0.0436779492870838,0,0,277.52777777777777,1500.1741678966396,FBN1
GO_Biological_Process_2023,Negative Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000048),1/9,0.0044918441075108,0.0436779492870838,0,0,277.52777777777777,1500.1741678966396,EPCAM
GO_Biological_Process_2023,Negative Regulation Of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031665),1/10,0.0049898178893478,0.0436779492870838,0,0,246.679012345679,1307.4865498601448,TRIB1
GO_Biological_Process_2023,Basement Membrane Organization (GO:0071711),1/10,0.0049898178893478,0.0436779492870838,0,0,246.679012345679,1307.4865498601448,HPN
GO_Biological_Process_2023,Cochlea Morphogenesis (GO:0090103),1/11,0.0054875676690229,0.0436779492870838,0,0,222.0,1155.5699775561973,HPN
GO_Biological_Process_2023,Negative Regulation Of Multicellular Organismal Process (GO:0051241),2/231,0.0056230189361827,0.0436779492870838,0,0,21.573144104803493,111.7680128251617,WWC1;HPN
GO_Biological_Process_2023,Negative Regulation Of Hippo Signaling (GO:0035331),1/12,0.0059850935124877,0.0436779492870838,0,0,201.8080808080808,1032.9512945731403,WWC1
GO_Biological_Process_2023,Response To Thyroid Hormone (GO:0097066),1/12,0.0059850935124877,0.0436779492870838,0,0,201.8080808080808,1032.9512945731403,HPN
GO_Biological_Process_2023,Negative Regulation Of Smooth Muscle Cell Migration (GO:0014912),1/14,0.0069794736802133,0.0436779492870838,0,0,170.74358974358975,847.7046615380154,TRIB1
GO_Biological_Process_2023,Detection Of Mechanical Stimulus Involved In Sensory Perception (GO:0050974),1/14,0.0069794736802133,0.0436779492870838,0,0,170.74358974358975,847.7046615380154,HPN
GO_Biological_Process_2023,Positive Regulation Of Stem Cell Proliferation (GO:2000648),1/16,0.0079729589968486,0.0436779492870838,0,0,147.96296296296296,714.9125872208035,EPCAM
GO_Biological_Process_2023,Regulation Of Stem Cell Proliferation (GO:0072091),1/16,0.0079729589968486,0.0436779492870838,0,0,147.96296296296296,714.9125872208035,EPCAM
GO_Biological_Process_2023,Positive Regulation By Host Of Viral Transcription (GO:0043923),1/16,0.0079729589968486,0.0436779492870838,0,0,147.96296296296296,714.9125872208035,HPN
