Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of Focal Adhesion Disassembly (GO:0120183),2/5,1.621089789622037e-05,0.0030152270086969,0,0,554.75,6118.796435190915,PIK3R1;MAPRE2
GO_Biological_Process_2023,Regulation Of Focal Adhesion Disassembly (GO:0120182),2/5,1.621089789622037e-05,0.0030152270086969,0,0,554.75,6118.796435190915,PIK3R1;MAPRE2
GO_Biological_Process_2023,Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0048009),2/10,7.265883245949173e-05,0.0090096952249769,0,0,207.97916666666663,1981.9864686095775,PIK3R1;PLCB1
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Cell Proliferation (GO:0060043),2/20,0.00030434158117427734,0.0273225306170493,0,0,92.38888888888889,748.1060808668657,TGFBR1;RUNX1
GO_Biological_Process_2023,Positive Regulation Of Cell-Substrate Junction Organization (GO:0150117),2/23,0.00040428492626814,0.0273225306170493,0,0,79.17857142857143,618.6531109111312,PIK3R1;MAPRE2
GO_Biological_Process_2023,Lipid Translocation (GO:0034204),2/24,0.000440685977694345,0.0273225306170493,0,0,75.57575757575758,583.9873316414673,ATP8B4;ATP9A
GO_Biological_Process_2023,Regulation Of Developmental Growth (GO:0048638),2/29,0.0006456719649648782,0.0343128529952763,0,0,61.56481481481482,452.2070461132655,LATS2;PLCB1
GO_Biological_Process_2023,Phospholipid Translocation (GO:0045332),2/31,0.0007383210151112932,0.0343319272026751,0,0,57.3132183908046,413.2931744558728,ATP8B4;ATP9A
GO_Biological_Process_2023,Peptidyl-Serine Phosphorylation (GO:0018105),3/158,0.0011005483203385,0.045489330573993,0,0,16.67798036465638,113.6095141472418,LATS2;PRKACB;TGFBR1
GO_Biological_Process_2023,Peptidyl-Serine Modification (GO:0018209),3/166,0.0012687461816788,0.0471973579584523,0,0,15.853027473993064,105.7353514987663,LATS2;PRKACB;TGFBR1
GO_Biological_Process_2023,Amide Biosynthetic Process (GO:0043604),2/51,0.0019923694676587,0.0673783129062777,0,0,33.886054421768705,210.71807980633,PAM;GLS
GO_Biological_Process_2023,Phospholipid Transport (GO:0015914),2/59,0.002656677184464,0.0823569927183845,0,0,29.11842105263158,172.69201162295056,ATP8B4;ATP9A
GO_Biological_Process_2023,Phosphatidylinositol-Mediated Signaling (GO:0048015),2/62,0.0029291495645146,0.0825969311008432,0,0,27.65833333333333,161.33225176560768,PIK3R1;PLCB1
GO_Biological_Process_2023,Regulation Of Stress Fiber Assembly (GO:0051492),2/75,0.0042541608079847,0.0825969311008432,0,0,22.718036529680365,124.03724806860926,PIK3R1;TGFBR1
GO_Biological_Process_2023,Positive Regulation Of Growth (GO:0045927),2/81,0.0049433417186231,0.0825969311008432,0,0,20.986286919831223,111.43117548975628,PLCB1;TGFBR1
GO_Biological_Process_2023,Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),4/557,0.0054668190068966,0.0825969311008432,0,0,6.385336182804537,33.26158886335514,HIVEP3;PLCB1;TGFBR1;RUNX1
