Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Negative Regulation Of Execution Phase Of Apoptosis (GO:1900118),6/19,3.204706047333001e-12,6.98625918318594e-10,0,0,224.4652908067542,5940.788340207796,MTRNR2L10;MTRNR2L11;MTRNR2L5;MTRNR2L7;MTRNR2L1;MTRNR2L4
GO_Biological_Process_2023,Regulation Of Execution Phase Of Apoptosis (GO:1900117),6/24,1.575922726798761e-11,1.7177557722106491e-09,0,0,162.0731707317073,4031.3424195060497,MTRNR2L10;MTRNR2L11;MTRNR2L5;MTRNR2L7;MTRNR2L1;MTRNR2L4
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Process (GO:0043066),7/482,0.00012343227621946498,0.0089694120719477,0,0,7.176105263157894,64.5836407646961,MTRNR2L10;MTRNR2L11;ERBB4;MTRNR2L5;MTRNR2L7;MTRNR2L1;MTRNR2L4
GO_Biological_Process_2023,Sodium Ion Export Across Plasma Membrane (GO:0036376),2/12,0.0003514248960530942,0.018080864747958,0,0,88.63555555555556,704.9641795648224,ATP4A;ATP1B1
GO_Biological_Process_2023,Intracellular Potassium Ion Homeostasis (GO:0030007),2/13,0.0004146987327513304,0.018080864747958,0,0,80.57373737373737,627.5049024340954,ATP4A;ATP1B1
GO_Biological_Process_2023,Intracellular Sodium Ion Homeostasis (GO:0006883),2/18,0.0008073799549727844,0.0293348050306778,0,0,55.38055555555555,394.40459836307184,ATP4A;ATP1B1
GO_Biological_Process_2023,Potassium Ion Homeostasis (GO:0055075),2/23,0.0013251264265467,0.0412682229981694,0,0,42.18412698412698,279.52246208031653,ATP4A;ATP1B1
GO_Biological_Process_2023,Sodium Ion Homeostasis (GO:0055078),2/25,0.0015666022234334,0.0426899105885626,0,0,38.51207729468599,248.74358384853045,ATP4A;ATP1B1
GO_Biological_Process_2023,Potassium Ion Import Across Plasma Membrane (GO:1990573),2/42,0.0043834018988117,0.106175734882329,0,0,22.125555555555557,120.14022156908034,ATP4A;ATP1B1
GO_Biological_Process_2023,Proton Transmembrane Transport (GO:1902600),2/49,0.0059249133189626,0.1291631103533849,0,0,18.823640661938533,96.53872061345716,ATP4A;ATP1B1
GO_Biological_Process_2023,Equilibrioception (GO:0050957),1/5,0.0116959562183021,0.1435430289596186,0,0,108.41847826086956,482.3009144981259,PCDH15
GO_Biological_Process_2023,Negative Regulation Of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043569),1/5,0.0116959562183021,0.1435430289596186,0,0,108.41847826086956,482.3009144981259,IGFBP5
GO_Biological_Process_2023,Regulation Of Superoxide Metabolic Process (GO:0090322),1/5,0.0116959562183021,0.1435430289596186,0,0,108.41847826086956,482.3009144981259,DHFR
GO_Biological_Process_2023,Chitin Catabolic Process (GO:0006032),1/5,0.0116959562183021,0.1435430289596186,0,0,108.41847826086956,482.3009144981259,CHIA
GO_Biological_Process_2023,Chitin Metabolic Process (GO:0006030),1/5,0.0116959562183021,0.1435430289596186,0,0,108.41847826086956,482.3009144981259,CHIA
GO_Biological_Process_2023,Prepulse Inhibition (GO:0060134),1/5,0.0116959562183021,0.1435430289596186,0,0,108.41847826086956,482.3009144981259,GRID2
GO_Biological_Process_2023,Regulation Of Mitochondrial Membrane Permeability Involved In Apoptotic Process (GO:1902108),1/6,0.0140190390147642,0.1435430289596186,0,0,86.7304347826087,370.1081619438501,MTRNR2L5
GO_Biological_Process_2023,Sodium Ion Transmembrane Transport (GO:0035725),2/82,0.0159307834574071,0.1435430289596186,0,0,11.040555555555557,45.70240152746959,ATP4A;ATP1B1
GO_Biological_Process_2023,Mammary Gland Epithelial Cell Differentiation (GO:0060644),1/7,0.0163367782286595,0.1435430289596186,0,0,72.27173913043478,297.35024553718466,ERBB4
GO_Biological_Process_2023,Positive Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904754),1/7,0.0163367782286595,0.1435430289596186,0,0,72.27173913043478,297.35024553718466,IGFBP5
GO_Biological_Process_2023,Glucosamine-Containing Compound Catabolic Process (GO:1901072),1/8,0.01864918566892,0.1435430289596186,0,0,61.94409937888199,246.6584798233955,CHIA
GO_Biological_Process_2023,Mitochondrial Fragmentation Involved In Apoptotic Process (GO:0043653),1/8,0.01864918566892,0.1435430289596186,0,0,61.94409937888199,246.6584798233955,ERBB4
GO_Biological_Process_2023,Lactation (GO:0007595),1/8,0.01864918566892,0.1435430289596186,0,0,61.94409937888199,246.6584798233955,ERBB4
GO_Biological_Process_2023,Negative Regulation Of Amide Metabolic Process (GO:0034249),2/93,0.0201897706797652,0.1435430289596186,0,0,9.7006105006105,37.85740081385351,DHFR;IGFBP5
GO_Biological_Process_2023,Regulation Of Cellular Response To Oxidative Stress (GO:1900407),1/9,0.0209562731864944,0.1435430289596186,0,0,54.19836956521739,209.4938923322211,DHFR
GO_Biological_Process_2023,Regulation Of Long-Term Synaptic Depression (GO:1900452),1/9,0.0209562731864944,0.1435430289596186,0,0,54.19836956521739,209.4938923322211,GRID2
GO_Biological_Process_2023,Aminoglycan Metabolic Process (GO:0006022),1/9,0.0209562731864944,0.1435430289596186,0,0,54.19836956521739,209.4938923322211,CHIA
GO_Biological_Process_2023,Positive Regulation Of Sodium Ion Transmembrane Transport (GO:1902307),1/9,0.0209562731864944,0.1435430289596186,0,0,54.19836956521739,209.4938923322211,ATP1B1
GO_Biological_Process_2023,Axon Regeneration (GO:0031103),1/9,0.0209562731864944,0.1435430289596186,0,0,54.19836956521739,209.4938923322211,DHFR
GO_Biological_Process_2023,Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558),2/98,0.0222661640821538,0.1435430289596186,0,0,9.193055555555556,34.97669950050644,DHFR;IGFBP5
GO_Biological_Process_2023,Cardiac Muscle Cell Membrane Repolarization (GO:0099622),1/10,0.0232580526351399,0.1435430289596186,0,0,48.17391304347826,181.18709015535836,ATP1B1
