Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Membrane Depolarization (GO:0051899),2/13,9.791389793376443e-05,0.0323115863181422,0,0,172.86580086580088,1595.7971671855132,CAV1;YWHAH
GO_Biological_Process_2023,Regulation Of Cytosolic Calcium Ion Concentration (GO:0051480),2/40,0.0009608374667470638,0.1076556106552999,0,0,49.97243107769424,347.1937238822558,TRPC6;CAV1
GO_Biological_Process_2023,Positive Regulation Of Developmental Process (GO:0051094),3/233,0.0023269249425342,0.1076556106552999,0,0,12.878478260869564,78.08488791445626,PHLDB1;BMP1;DVL3
GO_Biological_Process_2023,Canonical Wnt Signaling Pathway (GO:0060070),2/65,0.0025178906867457,0.1076556106552999,0,0,30.10430839002268,180.15422893052596,CAV1;DVL3
GO_Biological_Process_2023,Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412),2/69,0.0028319738819261,0.1076556106552999,0,0,28.30135039090263,166.03783396478642,TRPC6;YWHAH
GO_Biological_Process_2023,Positive Regulation Of Gap Junction Assembly (GO:1903598),1/5,0.0057372891133286,0.1076556106552999,0,0,226.9659090909091,1171.3185051583378,CAV1
GO_Biological_Process_2023,Positive Regulation Of Monoatomic Ion Transmembrane Transport (GO:0034767),1/5,0.0057372891133286,0.1076556106552999,0,0,226.9659090909091,1171.3185051583378,TRPC6
GO_Biological_Process_2023,Protein Localization To Basolateral Plasma Membrane (GO:1903361),1/6,0.0068809683244201,0.1076556106552999,0,0,181.5636363636364,904.0045996114618,CAV1
GO_Biological_Process_2023,Positive Regulation Of ER-associated Ubiquitin-Dependent Protein Catabolic Process (GO:1903071),1/6,0.0068809683244201,0.1076556106552999,0,0,181.5636363636364,904.0045996114618,CAV1
GO_Biological_Process_2023,Angiotensin-Activated Signaling Pathway (GO:0038166),1/6,0.0068809683244201,0.1076556106552999,0,0,181.5636363636364,904.0045996114618,CAV1
GO_Biological_Process_2023,Regulation Of Cell Adhesion Molecule Production (GO:0060353),1/6,0.0068809683244201,0.1076556106552999,0,0,181.5636363636364,904.0045996114618,CAV1
GO_Biological_Process_2023,Calcium Ion Transport (GO:0006816),2/112,0.0072820733492794,0.1076556106552999,0,0,17.200865800865802,84.66850385939397,TRPC6;CAV1
GO_Biological_Process_2023,Glucocorticoid Metabolic Process (GO:0008211),1/7,0.0080233898041786,0.1076556106552999,0,0,151.29545454545453,730.0602205833903,YWHAH
