Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Cytoplasmic Translation (GO:0002181),2/93,0.0009394884997984336,0.0291241434937514,0,0,54.667582417582416,381.04261518159007,EIF4A2;RPL24
GO_Biological_Process_2023,Sodium Ion Import Across Plasma Membrane (GO:0098719),1/21,0.0104527615118676,0.0943186736805999,0,0,110.94444444444444,506.0053047065427,SLC9A4
GO_Biological_Process_2023,Cytoplasmic Translational Initiation (GO:0002183),1/30,0.0149023554252653,0.0943186736805999,0,0,76.47892720306514,321.6884165593148,EIF4A2
GO_Biological_Process_2023,Negative Regulation Of Epithelial Cell Migration (GO:0010633),1/33,0.0163815476907073,0.0943186736805999,0,0,69.29861111111111,284.9281499305533,PTPRG
GO_Biological_Process_2023,Negative Regulation Of Transferase Activity (GO:0051348),1/37,0.0183506949831896,0.0943186736805999,0,0,61.58641975308642,246.2279153977221,EIF4A2
GO_Biological_Process_2023,Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507),2/456,0.0206783220112772,0.0943186736805999,0,0,10.75770925110132,41.72559739898252,EIF4A2;FOXP2
GO_Biological_Process_2023,Regulation Of Cell-Cell Adhesion (GO:0022407),1/43,0.0212977650246516,0.0943186736805999,0,0,52.77248677248677,203.12938317607103,PTPRG
GO_Biological_Process_2023,Regulation Of Epithelial Cell Migration (GO:0010632),1/50,0.024725948817258,0.0958130516668749,0,0,45.21768707482993,167.3010120823387,PTPRG
GO_Biological_Process_2023,Regulation Of Translational Initiation (GO:0006446),1/65,0.0320356942028436,0.1103451689209057,0,0,34.59375,119.03379191454992,EIF4A2
GO_Biological_Process_2023,Sodium Ion Transmembrane Transport (GO:0035725),1/82,0.0402604390785998,0.1246436170163907,0,0,27.310013717421125,87.73030443537515,SLC9A4
GO_Biological_Process_2023,Inorganic Cation Import Across Plasma Membrane (GO:0098659),1/103,0.0503335577922038,0.1246436170163907,0,0,21.664488017429196,64.75695871628933,SLC9A4
GO_Biological_Process_2023,Monoatomic Ion Transport (GO:0006811),1/107,0.0522414233078482,0.1246436170163907,0,0,20.842767295597483,61.52533852087739,SLC9A4
GO_Biological_Process_2023,Potassium Ion Transport (GO:0006813),1/122,0.0593652360295357,0.1246436170163907,0,0,18.245179063360883,51.52523363729626,SLC9A4
GO_Biological_Process_2023,Protein Dephosphorylation (GO:0006470),1/124,0.0603114275885761,0.1246436170163907,0,0,17.946702800361336,50.39853526607874,PTPRG
GO_Biological_Process_2023,Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167),1/124,0.0603114275885761,0.1246436170163907,0,0,17.946702800361336,50.39853526607874,PTPRG
GO_Biological_Process_2023,Potassium Ion Transmembrane Transport (GO:0071805),1/137,0.0664408221450691,0.1282286980526448,0,0,16.220588235294116,43.98121048429159,SLC9A4
GO_Biological_Process_2023,Dephosphorylation (GO:0016311),1/147,0.07113123037086,0.1282286980526448,0,0,15.101978691019786,39.91798490572592,PTPRG
GO_Biological_Process_2023,Peptide Biosynthetic Process (GO:0043043),1/158,0.0762661742978172,0.1282286980526448,0,0,14.036093418259023,36.12224803851215,RPL24
GO_Biological_Process_2023,Negative Regulation Of Cell Migration (GO:0030336),1/163,0.0785917826774274,0.1282286980526448,0,0,13.599451303155009,34.5900429790609,PTPRG
GO_Biological_Process_2023,Macromolecule Biosynthetic Process (GO:0009059),1/183,0.0878416147770708,0.1361545029044597,0,0,12.092796092796092,29.41233952395038,RPL24
GO_Biological_Process_2023,Regulation Of Translation (GO:0006417),1/202,0.0965514597102952,0.1425283452866262,0,0,10.939192924267552,25.572323233557647,EIF4A2
GO_Biological_Process_2023,Negative Regulation Of Multicellular Organismal Process (GO:0051241),1/231,0.1097011811998824,0.1496782663551779,0,0,9.545893719806765,21.096378767938067,PTPRG
GO_Biological_Process_2023,Translation (GO:0006412),1/234,0.1110516169731965,0.1496782663551779,0,0,9.421554601812112,20.7063174243162,RPL24
GO_Biological_Process_2023,Monoatomic Cation Transmembrane Transport (GO:0098655),1/281,0.1319691463669819,0.1589216698789201,0,0,7.821428571428571,15.839856429146606,SLC9A4
GO_Biological_Process_2023,Inorganic Cation Transmembrane Transport (GO:0098662),1/284,0.1332891424790943,0.1589216698789201,0,0,7.737338044758539,15.59255061922831,SLC9A4
GO_Biological_Process_2023,Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),1/284,0.1332891424790943,0.1589216698789201,0,0,7.737338044758539,15.59255061922831,PTPRG
GO_Biological_Process_2023,Gene Expression (GO:0010467),1/296,0.1385510806076144,0.1590771666235573,0,0,7.418079096045198,14.66195356777133,RPL24
GO_Biological_Process_2023,Protein Modification Process (GO:0036211),1/711,0.3037560178088802,0.3363013054312603,0,0,3.017214397496088,3.595102897609054,PTPRG
GO_Biological_Process_2023,Negative Regulation Of DNA-templated Transcription (GO:0045892),1/1025,0.4091659588857073,0.437384300877825,0,0,2.057942708333333,1.8390484751736496,FOXP2
GO_Biological_Process_2023,Regulation Of DNA-templated Transcription (GO:0006355),1/1922,0.6360004440715323,0.6567940275696191,0,0,1.045115391289259,0.4729732592226366,FOXP2
GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase II (GO:0006357),1/2028,0.6567940275696191,0.6567940275696191,0,0,0.984651647207148,0.4139325996748415,FOXP2
