Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of Ruffle Assembly (GO:1900029),1/12,0.0065817961978748,0.047588545139362,0,0,181.61818181818185,912.3494182081016,PFN1
GO_Biological_Process_2023,Negative Regulation Of Actin Filament Polymerization (GO:0030837),1/23,0.0125805227255512,0.047588545139362,0,0,90.75909090909092,397.1259752205777,PFN1
GO_Biological_Process_2023,Regulation Of Ruffle Assembly (GO:1900027),1/24,0.0131242257813257,0.047588545139362,0,0,86.80869565217391,376.1677267870623,PFN1
GO_Biological_Process_2023,Negative Regulation Of Stress Fiber Assembly (GO:0051497),1/25,0.0136676567242548,0.047588545139362,0,0,83.1875,357.1008995813401,PFN1
GO_Biological_Process_2023,Negative Regulation Of Protein Polymerization (GO:0032272),1/26,0.0142108156769532,0.047588545139362,0,0,79.856,339.6876146735057,PFN1
GO_Biological_Process_2023,Regulation Of Actin Filament Bundle Assembly (GO:0032231),1/26,0.0142108156769532,0.047588545139362,0,0,79.856,339.6876146735057,PFN1
GO_Biological_Process_2023,Regulation Of Actin Polymerization Or Depolymerization (GO:0008064),1/27,0.014753702756032,0.047588545139362,0,0,76.78076923076924,323.7277777065472,PFN1
GO_Biological_Process_2023,Negative Regulation Of Actin Filament Bundle Assembly (GO:0032232),1/28,0.0152963180805092,0.047588545139362,0,0,73.93333333333334,309.05191525436794,PFN1
GO_Biological_Process_2023,Negative Regulation Of Cytoskeleton Organization (GO:0051494),1/28,0.0152963180805092,0.047588545139362,0,0,73.93333333333334,309.05191525436794,PFN1
GO_Biological_Process_2023,Regulation Of Protein Polymerization (GO:0032271),1/33,0.0180053225963931,0.0480859988909169,0,0,62.365625,250.52819538044847,PFN1
GO_Biological_Process_2023,Positive Regulation Of ATP-dependent Activity (GO:0032781),1/39,0.0212471852336025,0.0480859988909169,0,0,52.502631578947366,202.2155053364779,PFN1
GO_Biological_Process_2023,Negative Regulation Of Protein Localization (GO:1903828),1/40,0.0217865488821679,0.0480859988909169,0,0,51.15384615384615,195.7382752343542,BTF3
GO_Biological_Process_2023,Positive Regulation Of Actin Filament Polymerization (GO:0030838),1/41,0.0223256423422114,0.0480859988909169,0,0,49.8725,189.6162115443105,PFN1
GO_Biological_Process_2023,Regulation Of Epithelial Cell Migration (GO:0010632),1/50,0.0271653448579923,0.0517099203772888,0,0,40.69387755102041,146.73452100035948,PFN1
GO_Biological_Process_2023,Positive Regulation Of Actin Filament Bundle Assembly (GO:0032233),1/51,0.0277017430592618,0.0517099203772888,0,0,39.878,143.01287394480332,PFN1
GO_Biological_Process_2023,Regulation Of Actin Filament Polymerization (GO:0030833),1/70,0.0378423625037638,0.0596570448726549,0,0,28.869565217391305,94.52837096535384,PFN1
GO_Biological_Process_2023,Positive Regulation Of Protein Polymerization (GO:0032273),1/70,0.0378423625037638,0.0596570448726549,0,0,28.869565217391305,94.52837096535384,PFN1
GO_Biological_Process_2023,Negative Regulation Of Supramolecular Fiber Organization (GO:1902904),1/71,0.038373406353793,0.0596570448726549,0,0,28.455714285714286,92.77674343537714,PFN1
GO_Biological_Process_2023,Regulation Of Stress Fiber Assembly (GO:0051492),1/75,0.0404949184271054,0.0596570448726549,0,0,26.91216216216216,86.2959682120762,PFN1
GO_Biological_Process_2023,Positive Regulation Of Cytoskeleton Organization (GO:0051495),1/79,0.0426121749090392,0.0596570448726549,0,0,25.52692307692308,80.55314827174135,PFN1
GO_Biological_Process_2023,Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034),1/88,0.0473604821923678,0.0601570859815467,0,0,22.87586206896552,69.77062685533508,PFN1
GO_Biological_Process_2023,Positive Regulation Of Cellular Component Biogenesis (GO:0044089),1/93,0.0499891704318726,0.0601570859815467,0,0,21.62717391304348,64.79390764349345,PFN1
GO_Biological_Process_2023,Positive Regulation Of Epithelial Cell Migration (GO:0010634),1/95,0.0510387981390416,0.0601570859815467,0,0,21.16489361702128,62.96913934936651,PFN1
GO_Biological_Process_2023,Positive Regulation Of Supramolecular Fiber Organization (GO:1902905),1/96,0.0515632165556114,0.0601570859815467,0,0,20.94105263157895,62.08910527455818,PFN1
GO_Biological_Process_2023,Protein Stabilization (GO:0050821),1/208,0.1086584371036748,0.1216974495561158,0,0,9.556521739130435,21.21113884815151,PFN1
GO_Biological_Process_2023,Positive Regulation Of Cell Migration (GO:0030335),1/272,0.1398634329517421,0.1506221585634145,0,0,7.276014760147602,14.312567226108646,PFN1
GO_Biological_Process_2023,Regulation Of DNA-templated Transcription (GO:0006355),1/1922,0.6709981808255874,0.6916123942450441,0,0,0.9405517959396148,0.3752696823932653,MYCL
GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase II (GO:0006357),1/2028,0.6916123942450441,0.6916123942450441,0,0,0.8861371484953132,0.3267450000456131,MYCL
