Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,SRP-dependent Cotranslational Protein Targeting To Membrane (GO:0006614),2/10,9.7147588503534e-05,0.015448563487761,0,0,178.23214285714286,1646.7365311362207,SRP19;SEC63
GO_Biological_Process_2023,Cotranslational Protein Targeting To Membrane (GO:0006613),2/13,0.00016791916834522837,0.015448563487761,0,0,129.6038961038961,1126.5206724787724,SRP19;SEC63
GO_Biological_Process_2023,Monoubiquitinated Histone H2A Deubiquitination (GO:0035522),2/27,0.0007458431753894333,0.0343087860679139,0,0,56.98571428571429,410.3538550694941,TAF10;SUPT20H
GO_Biological_Process_2023,Monoubiquitinated Histone Deubiquitination (GO:0035521),2/27,0.0007458431753894333,0.0343087860679139,0,0,56.98571428571429,410.3538550694941,TAF10;SUPT20H
GO_Biological_Process_2023,Monoubiquitinated Protein Deubiquitination (GO:0035520),2/33,0.0011156998625027,0.0348947955136239,0,0,45.94239631336406,312.32897040365367,TAF10;SUPT20H
GO_Biological_Process_2023,Histone Deubiquitination (GO:0016578),2/34,0.0011843277749014,0.0348947955136239,0,0,44.504464285714285,299.8968904507324,TAF10;SUPT20H
GO_Biological_Process_2023,Histone H3 Acetylation (GO:0043966),2/36,0.00132751939454,0.0348947955136239,0,0,41.88235294117647,277.4472679372888,TAF10;SUPT20H
GO_Biological_Process_2023,Neuron Migration (GO:0001764),2/55,0.0030743235966317,0.0707094427225304,0,0,26.842318059299192,155.2739619530397,NAV1;LRP12
GO_Biological_Process_2023,Histone Acetylation (GO:0016573),2/60,0.0036473537827288,0.0745681217802333,0,0,24.52216748768473,137.66140025976537,TAF10;SUPT20H
GO_Biological_Process_2023,Protein Targeting To Membrane (GO:0006612),2/72,0.0052086393816279,0.0844924685646405,0,0,20.306122448979597,106.75815162079977,SRP19;SEC63
GO_Biological_Process_2023,Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436),2/83,0.0068642280423139,0.0844924685646405,0,0,17.538800705467374,87.36833771598931,HECTD1;UBQLN1
GO_Biological_Process_2023,"Negative Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Nonsense-Mediated Decay (GO:2000623)",1/5,0.0074781928285412,0.0844924685646405,0,0,172.1206896551724,842.6622961465415,PABPC1
GO_Biological_Process_2023,Presynaptic Active Zone Organization (GO:1990709),1/5,0.0074781928285412,0.0844924685646405,0,0,172.1206896551724,842.6622961465415,PCLO
GO_Biological_Process_2023,Regulation Of RNA Metabolic Process (GO:0051252),2/91,0.0081990142194101,0.0844924685646405,0,0,15.95585874799358,76.64781842787546,TAF10;SUPT20H
GO_Biological_Process_2023,Aggrephagy (GO:0035973),1/6,0.008967337727522,0.0844924685646405,0,0,137.68965517241378,649.0919521468393,UBQLN1
GO_Biological_Process_2023,Auditory Receptor Cell Morphogenesis (GO:0002093),1/6,0.008967337727522,0.0844924685646405,0,0,137.68965517241378,649.0919521468393,PLS1
GO_Biological_Process_2023,Auditory Receptor Cell Stereocilium Organization (GO:0060088),1/6,0.008967337727522,0.0844924685646405,0,0,137.68965517241378,649.0919521468393,PLS1
